sample1 dist sample2
40727_S486_L005 982 STP62876_S651_L006
5446_S100 982 STP61656_S671_L006
58024_S383_L005 982 STP63114_S648_L006
STP61656_S671_L006 982 STP_36939_S212_L004
STP62440_S673_L006 982 STP_37524_S197_L004
STP_35872_S261_L004 982 STP_37524_S197_L004
STP_37524_S197_L004 982 STP_45774_S239_L004
40726_S492_L005 983 58024_S383_L005
58024_S383_L005 983 STP60827_S639_L006
58024_S383_L005 983 STP_37316_S222_L004
58971_S507_L005 983 STP62876_S651_L006
58972_S508_L005 983 STP61656_S671_L006
STP61394_S636_L006 983 STP61656_S671_L006
STP61656_S671_L006 983 STP61980_S670_L006
38170_S517_L005 984 58024_S383_L005
4294_S81 984 STP61656_S671_L006
4706_S101 984 STP_37524_S197_L004
58024_S383_L005 984 59419_S505_L005
58024_S383_L005 984 STP61113_S633_L006
58024_S383_L005 984 STP_36772_S248_L004
59459_S581_L006 984 STP_37524_S197_L004
60604_S593_L006 984 STP_37524_S197_L004
60642_S591_L006 984 STP_37524_S197_L004
STP61302_S637_L006 984 STP62876_S651_L006
STP61656_S671_L006 984 STP_37469_S198_L004
STP61656_S671_L006 984 STP_38336_S245_L004
STP62498_S642_L006 984 STP_37524_S197_L004
STP_37524_S197_L004 984 STP_41477_S252_L004
42458_S612_L006 985 STP61656_S671_L006
45877_S511_L005 985 STP61656_S671_L006
58024_S383_L005 985 STP61693_S669_L006
58024_S383_L005 985 STP63022_S650_L006
58024_S383_L005 985 STP_47031_S223_L004
STP61656_S671_L006 985 STP_57060_S224_L004
40727_S486_L005 986 STP61656_S671_L006
40751_S597_L006 986 STP61656_S671_L006
55909_S491_L005 986 58024_S383_L005
STP_37524_S197_L004 986 STP_44883_S232_L004
5793_S75 987 58024_S383_L005
58024_S383_L005 987 58972_S508_L005
58024_S383_L005 987 STP62360_S659_L006
STP61313_S627_L006 987 STP62876_S651_L006
STP61656_S671_L006 987 STP_38197_S203_L004
4942_S98 988 58024_S383_L005
5378_S102 988 STP61656_S671_L006
56092_S475_L005 988 58024_S383_L005
STP61218_S630_L006 988 STP61656_S671_L006
4302_S74 989 58024_S383_L005
58024_S383_L005 989 5860_S70
58024_S383_L005 989 STP_52438_S259_L004
STP61113_S633_L006 989 STP_37524_S197_L004
STP61575_S654_L006 989 STP61656_S671_L006
5446_S100 990 58024_S383_L005
58024_S383_L005 990 59303_S590_L006
59753_S592_L006 990 STP61656_S671_L006
STP63022_S650_L006 990 STP_37524_S197_L004
4332_S66 991 STP61656_S671_L006
5398_S103 991 58024_S383_L005
5599_S107 991 STP61656_S671_L006
58024_S383_L005 991 STP61394_S636_L006
59419_S505_L005 991 STP_37524_S197_L004
STP61313_S627_L006 991 STP61656_S671_L006
STP61656_S671_L006 991 STP_37680_S208_L004
STP61656_S671_L006 991 STP_47214_S233_L004
STP_36557_S249_L004 991 STP_37524_S197_L004
STP_37524_S197_L004 991 STP_55236_S219_L004
39034_S495_L005 992 58024_S383_L005
4294_S81 992 58024_S383_L005
5713_S71 992 58024_S383_L005
57608_S473_L005 992 STP61656_S671_L006
STP60827_S639_L006 992 STP_37524_S197_L004
STP61302_S637_L006 992 STP61656_S671_L006
STP61693_S669_L006 992 STP_37524_S197_L004
58024_S383_L005 993 58971_S507_L005
STP63114_S648_L006 993 STP_37524_S197_L004
40726_S492_L005 994 STP_37524_S197_L004
40727_S486_L005 994 58024_S383_L005
STP_37316_S222_L004 994 STP_37524_S197_L004
STP_37524_S197_L004 994 STP_47031_S223_L004
STP_37524_S197_L004 994 STP_52438_S259_L004
38170_S517_L005 995 STP_37524_S197_L004
42165_S496_L005 995 STP61656_S671_L006
56092_S475_L005 995 STP_37524_S197_L004
5793_S75 996 STP_37524_S197_L004
55909_S491_L005 997 STP_37524_S197_L004
59303_S590_L006 997 STP_37524_S197_L004
59502_S583_L006 997 STP61656_S671_L006
STP_36772_S248_L004 997 STP_37524_S197_L004
4302_S74 998 STP_37524_S197_L004
5398_S103 998 STP_37524_S197_L004
58024_S383_L005 998 STP61302_S637_L006
STP62360_S659_L006 998 STP_37524_S197_L004
5446_S100 999 STP_37524_S197_L004
58024_S383_L005 999 STP61313_S627_L006
5860_S70 1000 STP_37524_S197_L004
58972_S508_L005 1000 STP_37524_S197_L004
STP61656_S671_L006 1000 STP_36783_S247_L004
4942_S98 1001 STP_37524_S197_L004
58913_S501_L005 1002 STP61656_S671_L006
59854_S588_L006 1002 STP61656_S671_L006
STP61394_S636_L006 1002 STP_37524_S197_L004
4294_S81 1003 STP_37524_S197_L004
5713_S71 1003 STP_37524_S197_L004
STP61656_S671_L006 1003 STP61858_S628_L006
STP61656_S671_L006 1003 STP_37679_S207_L004
STP61656_S671_L006 1003 STP_49344_S255_L004
STP61656_S671_L006 1003 STP_53061_S254_L004
5395_S99 1004 STP61656_S671_L006
STP61572_S626_L006 1004 STP61656_S671_L006
39034_S495_L005 1005 STP_37524_S197_L004
STP61656_S671_L006 1005 STP_37171_S199_L004
STP61656_S671_L006 1005 STP_37544_S205_L004
58971_S507_L005 1006 STP_37524_S197_L004
STP61656_S671_L006 1006 STP63613_S661_L006
40727_S486_L005 1007 STP_37524_S197_L004
STP61656_S671_L006 1007 STP61694_S667_L006
STP61656_S671_L006 1007 STP_37588_S206_L004
STP61656_S671_L006 1007 STP_48479_S237_L004
STP61302_S637_L006 1009 STP_37524_S197_L004
60573_S589_L006 1010 STP60467_S680_L006
60573_S589_L006 1010 STP61626_S638_L006
STP60467_S680_L006 1010 STP62265_S676_L006
STP61313_S627_L006 1010 STP_37524_S197_L004
STP61626_S638_L006 1010 STP62265_S676_L006
5872_S85 1011 STP62265_S676_L006
STP61656_S671_L006 1011 STP_37852_S241_L004
STP62265_S676_L006 1012 STP_45774_S239_L004
5872_S85 1013 60573_S589_L006
60177_S586_L006 1013 60573_S589_L006
60177_S586_L006 1013 STP62265_S676_L006
60573_S589_L006 1013 STP_36936_S211_L004
STP61581_S631_L006 1013 STP62265_S676_L006
STP61656_S671_L006 1013 STP62439_S665_L006
STP62265_S676_L006 1013 STP_36936_S211_L004
45224_S579_L006 1014 STP60467_S680_L006
45224_S579_L006 1014 STP61626_S638_L006
4940_S95 1014 STP61656_S671_L006
56886_S477_L005 1014 STP60467_S680_L006
56886_S477_L005 1014 STP61626_S638_L006
58728_S499_L005 1014 STP60467_S680_L006
58728_S499_L005 1014 STP61626_S638_L006
59418_S587_L006 1014 60573_S589_L006
59418_S587_L006 1014 STP62265_S676_L006
60573_S589_L006 1014 STP_35872_S261_L004
60573_S589_L006 1014 STP_45774_S239_L004
60642_S591_L006 1014 STP62265_S676_L006
6522_S89 1014 STP61656_S671_L006
STP62265_S676_L006 1014 STP62440_S673_L006
STP62265_S676_L006 1014 STP_35872_S261_L004
STP62265_S676_L006 1014 STP_41477_S252_L004
45224_S579_L006 1015 5872_S85
58728_S499_L005 1015 STP61581_S631_L006
60573_S589_L006 1015 STP61581_S631_L006
STP61656_S671_L006 1015 STP63533_S660_L006
45224_S579_L006 1016 STP_45774_S239_L004
56886_S477_L005 1016 59418_S587_L006
58077_S500_L005 1016 STP61581_S631_L006
58728_S499_L005 1016 59418_S587_L006
58728_S499_L005 1016 STP_35872_S261_L004
59459_S581_L006 1016 STP62265_S676_L006
60573_S589_L006 1016 60604_S593_L006
60573_S589_L006 1016 60642_S591_L006
60573_S589_L006 1016 STP62440_S673_L006
60573_S589_L006 1016 STP62498_S642_L006
60573_S589_L006 1016 STP_41477_S252_L004
60604_S593_L006 1016 STP62265_S676_L006
STP62265_S676_L006 1016 STP62498_S642_L006
45224_S579_L006 1017 60177_S586_L006
45224_S579_L006 1017 STP61581_S631_L006
45224_S579_L006 1017 STP_36936_S211_L004
56886_S477_L005 1017 5872_S85
56886_S477_L005 1017 60177_S586_L006
56886_S477_L005 1017 STP61581_S631_L006
56886_S477_L005 1017 STP_36936_S211_L004
58077_S500_L005 1017 STP60467_S680_L006
58077_S500_L005 1017 STP61626_S638_L006
58583_S504_L005 1017 STP61656_S671_L006
58728_S499_L005 1017 5872_S85
58728_S499_L005 1017 60177_S586_L006
58728_S499_L005 1017 STP_36936_S211_L004
59460_S582_L006 1017 STP60467_S680_L006
59460_S582_L006 1017 STP61626_S638_L006
45224_S579_L006 1018 59418_S587_L006
45224_S579_L006 1018 60642_S591_L006
45224_S579_L006 1018 STP_35872_S261_L004
45224_S579_L006 1018 STP_41477_S252_L004
4706_S101 1018 60573_S589_L006
4706_S101 1018 STP62265_S676_L006
56886_S477_L005 1018 STP_35872_S261_L004
56886_S477_L005 1018 STP_45774_S239_L004
58077_S500_L005 1018 5872_S85
58728_S499_L005 1018 60604_S593_L006
58728_S499_L005 1018 STP62440_S673_L006
58728_S499_L005 1018 STP62498_S642_L006
58728_S499_L005 1018 STP_45774_S239_L004
STP60970_S681_L006 1018 STP61656_S671_L006
38019_S494_L005 1019 STP60467_S680_L006
5462_S104 1019 STP60467_S680_L006
5462_S104 1019 STP61626_S638_L006
58077_S500_L005 1019 59418_S587_L006
58077_S500_L005 1019 STP_35872_S261_L004
58077_S500_L005 1019 STP_45774_S239_L004
59460_S582_L006 1019 STP62440_S673_L006
59460_S582_L006 1019 STP_35872_S261_L004
45224_S579_L006 1020 4706_S101
45224_S579_L006 1020 60604_S593_L006
45224_S579_L006 1020 STP62440_S673_L006
45224_S579_L006 1020 STP62498_S642_L006
4706_S101 1020 56886_S477_L005
4706_S101 1020 58728_S499_L005
5462_S104 1020 5872_S85
56886_S477_L005 1020 59459_S581_L006
56886_S477_L005 1020 60604_S593_L006
56886_S477_L005 1020 60642_S591_L006
56886_S477_L005 1020 STP62440_S673_L006
56886_S477_L005 1020 STP62498_S642_L006
56886_S477_L005 1020 STP_41477_S252_L004
58077_S500_L005 1020 60177_S586_L006
58077_S500_L005 1020 STP_36936_S211_L004
58728_S499_L005 1020 59459_S581_L006
58728_S499_L005 1020 60642_S591_L006
58728_S499_L005 1020 STP_41477_S252_L004
5872_S85 1020 59460_S582_L006
59459_S581_L006 1020 60573_S589_L006
59460_S582_L006 1020 60177_S586_L006
59460_S582_L006 1020 STP61581_S631_L006
59460_S582_L006 1020 STP_36936_S211_L004
STP60467_S680_L006 1020 STP61000_S677_L006
38019_S494_L005 1021 STP61626_S638_L006
38019_S494_L005 1021 STP_45774_S239_L004
4706_S101 1021 58077_S500_L005
5462_S104 1021 STP_45774_S239_L004
57875B_S485_L005 1021 STP61656_S671_L006
58077_S500_L005 1021 60604_S593_L006
58077_S500_L005 1021 60642_S591_L006
58077_S500_L005 1021 STP62440_S673_L006
58077_S500_L005 1021 STP62498_S642_L006
58077_S500_L005 1021 STP_41477_S252_L004
59418_S587_L006 1021 59460_S582_L006
59459_S581_L006 1021 59460_S582_L006
59460_S582_L006 1021 60604_S593_L006
59460_S582_L006 1021 STP62498_S642_L006
59460_S582_L006 1021 STP_45774_S239_L004
STP60467_S680_L006 1021 STP61001_S668_L006
STP61001_S668_L006 1021 STP61626_S638_L006
STP61626_S638_L006 1021 STP63439_S664_L006
38019_S494_L005 1022 5872_S85
38019_S494_L005 1022 60177_S586_L006
38019_S494_L005 1022 STP61581_S631_L006
38019_S494_L005 1022 STP_36936_S211_L004
5462_S104 1022 60177_S586_L006
5462_S104 1022 STP61581_S631_L006
5462_S104 1022 STP_36936_S211_L004
58728_S499_L005 1022 STP_44883_S232_L004
5872_S85 1022 STP61001_S668_L006
60573_S589_L006 1022 STP_44883_S232_L004
STP61000_S677_L006 1022 STP61626_S638_L006
STP61000_S677_L006 1022 STP_45774_S239_L004
STP62265_S676_L006 1022 STP_44883_S232_L004
37851_S516_L005 1023 STP60467_S680_L006
37851_S516_L005 1023 STP61626_S638_L006
38019_S494_L005 1023 STP_35872_S261_L004
38019_S494_L005 1023 STP_41477_S252_L004
39390_S489_L005 1023 STP60467_S680_L006
39390_S489_L005 1023 STP61626_S638_L006
46174_S518_L005 1023 STP61656_S671_L006
5462_S104 1023 59418_S587_L006
5462_S104 1023 60642_S591_L006
5462_S104 1023 STP_35872_S261_L004
5462_S104 1023 STP_41477_S252_L004
58077_S500_L005 1023 59459_S581_L006
5872_S85 1023 STP61000_S677_L006
59419_S505_L005 1023 STP62265_S676_L006
59460_S582_L006 1023 60642_S591_L006
59460_S582_L006 1023 STP_41477_S252_L004
60177_S586_L006 1023 STP61000_S677_L006
STP60467_S680_L006 1023 STP63439_S664_L006
STP61000_S677_L006 1023 STP_36936_S211_L004
STP61001_S668_L006 1023 STP_45774_S239_L004
39390_S489_L005 1024 5872_S85
39390_S489_L005 1024 STP61581_S631_L006
40726_S492_L005 1024 STP62265_S676_L006
45224_S579_L006 1024 59459_S581_L006
56886_S477_L005 1024 STP_44883_S232_L004
59418_S587_L006 1024 STP62336_S655_L006
60177_S586_L006 1024 STP61001_S668_L006
STP60467_S680_L006 1024 STP62336_S655_L006
STP60467_S680_L006 1024 STP_45954_S229_L004
STP60467_S680_L006 1024 STP_52848_S216_L004
STP60827_S639_L006 1024 STP62265_S676_L006
STP61000_S677_L006 1024 STP_35872_S261_L004
STP61000_S677_L006 1024 STP_41477_S252_L004
STP61001_S668_L006 1024 STP61581_S631_L006
STP61001_S668_L006 1024 STP_36936_S211_L004
STP61024_S634_L006 1024 STP61581_S631_L006
STP61626_S638_L006 1024 STP62336_S655_L006
STP61626_S638_L006 1024 STP_52848_S216_L004
STP61693_S669_L006 1024 STP62265_S676_L006
STP62265_S676_L006 1024 STP_37316_S222_L004
38019_S494_L005 1025 59418_S587_L006
38019_S494_L005 1025 60604_S593_L006
38019_S494_L005 1025 60642_S591_L006
38019_S494_L005 1025 STP62440_S673_L006
38019_S494_L005 1025 STP62498_S642_L006
39390_S489_L005 1025 59418_S587_L006
39390_S489_L005 1025 STP_45774_S239_L004
4706_S101 1025 5462_S104
5241_S96 1025 STP61656_S671_L006
5462_S104 1025 60604_S593_L006
5462_S104 1025 STP62440_S673_L006
5462_S104 1025 STP62498_S642_L006
58077_S500_L005 1025 STP_44883_S232_L004
58728_S499_L005 1025 STP_36557_S249_L004
58728_S499_L005 1025 STP_55236_S219_L004
5872_S85 1025 STP_52848_S216_L004
59418_S587_L006 1025 STP61001_S668_L006
59418_S587_L006 1025 STP61024_S634_L006
59459_S581_L006 1025 STP63439_S664_L006
60573_S589_L006 1025 STP61113_S633_L006
60573_S589_L006 1025 STP_36557_S249_L004
60573_S589_L006 1025 STP_55236_S219_L004
60642_S591_L006 1025 STP61001_S668_L006
6135_S94 1025 STP60467_S680_L006
6135_S94 1025 STP61626_S638_L006
STP60467_S680_L006 1025 STP61024_S634_L006
STP60467_S680_L006 1025 STP62957_S663_L006
STP61001_S668_L006 1025 STP62440_S673_L006
STP61001_S668_L006 1025 STP_35872_S261_L004
STP61001_S668_L006 1025 STP_41477_S252_L004
STP61024_S634_L006 1025 STP61626_S638_L006
STP61113_S633_L006 1025 STP62265_S676_L006
STP61581_S631_L006 1025 STP62336_S655_L006
STP61581_S631_L006 1025 STP_52848_S216_L004
STP62265_S676_L006 1025 STP63114_S648_L006
STP62265_S676_L006 1025 STP_36557_S249_L004
STP62265_S676_L006 1025 STP_55236_S219_L004
STP63439_S664_L006 1025 STP_35872_S261_L004
37851_S516_L005 1026 5872_S85
37851_S516_L005 1026 60177_S586_L006
37851_S516_L005 1026 STP_36936_S211_L004
39390_S489_L005 1026 60177_S586_L006
39390_S489_L005 1026 STP_36936_S211_L004
40726_S492_L005 1026 56886_S477_L005
40726_S492_L005 1026 60573_S589_L006
45224_S579_L006 1026 STP_44883_S232_L004
5484_S97 1026 STP60467_S680_L006
5484_S97 1026 STP61626_S638_L006
56886_S477_L005 1026 STP60827_S639_L006
58077_S500_L005 1026 STP_36557_S249_L004
58077_S500_L005 1026 STP_55236_S219_L004
5872_S85 1026 6135_S94
5872_S85 1026 STP61024_S634_L006
5872_S85 1026 STP63439_S664_L006
59418_S587_L006 1026 STP_52848_S216_L004
60177_S586_L006 1026 STP63439_S664_L006
60573_S589_L006 1026 STP60827_S639_L006
60573_S589_L006 1026 STP63022_S650_L006
60573_S589_L006 1026 STP_47031_S223_L004
60604_S593_L006 1026 STP61000_S677_L006
60642_S591_L006 1026 STP61000_S677_L006
6135_S94 1026 STP61581_S631_L006
STP61000_S677_L006 1026 STP62440_S673_L006
STP61000_S677_L006 1026 STP62498_S642_L006
STP61626_S638_L006 1026 STP_45954_S229_L004
STP61656_S671_L006 1026 STP_52570_S258_L004
STP62265_S676_L006 1026 STP63022_S650_L006
STP62265_S676_L006 1026 STP_47031_S223_L004
STP63439_S664_L006 1026 STP_36936_S211_L004
STP_45774_S239_L004 1026 STP_45954_S229_L004
STP_45774_S239_L004 1026 STP_52848_S216_L004
37851_S516_L005 1027 59418_S587_L006
37851_S516_L005 1027 STP_35872_S261_L004
37851_S516_L005 1027 STP_45774_S239_L004
38019_S494_L005 1027 4706_S101
39390_S489_L005 1027 4706_S101
39390_S489_L005 1027 60642_S591_L006
39390_S489_L005 1027 STP_35872_S261_L004
39390_S489_L005 1027 STP_41477_S252_L004
4423_S72 1027 STP60467_S680_L006
4423_S72 1027 STP61626_S638_L006
45224_S579_L006 1027 STP_36557_S249_L004
45224_S579_L006 1027 STP_55236_S219_L004
4706_S101 1027 59460_S582_L006
5484_S97 1027 5872_S85
5484_S97 1027 STP61581_S631_L006
56092_S475_L005 1027 STP62265_S676_L006
56886_S477_L005 1027 59419_S505_L005
56886_S477_L005 1027 STP61113_S633_L006
56886_S477_L005 1027 STP_36557_S249_L004
56886_S477_L005 1027 STP_55236_S219_L004
5717_S84 1027 STP61656_S671_L006
58728_S499_L005 1027 STP61113_S633_L006
58728_S499_L005 1027 STP63114_S648_L006
5872_S85 1027 STP62336_S655_L006
5872_S85 1027 STP_45954_S229_L004
59358_S503_L005 1027 STP60467_S680_L006
59358_S503_L005 1027 STP61626_S638_L006
59418_S587_L006 1027 6135_S94
59418_S587_L006 1027 STP63439_S664_L006
59419_S505_L005 1027 60573_S589_L006
59459_S581_L006 1027 STP61001_S668_L006
59460_S582_L006 1027 STP_44883_S232_L004
60177_S586_L006 1027 STP62336_S655_L006
60177_S586_L006 1027 STP_45954_S229_L004
60177_S586_L006 1027 STP_52848_S216_L004
60573_S589_L006 1027 STP63114_S648_L006
60604_S593_L006 1027 STP61001_S668_L006
60604_S593_L006 1027 STP63439_S664_L006
6135_S94 1027 STP_45774_S239_L004
STP60467_S680_L006 1027 STP62359_S649_L006
STP60467_S680_L006 1027 STP_47837_S235_L004
STP61000_S677_L006 1027 STP61581_S631_L006
STP61001_S668_L006 1027 STP62498_S642_L006
STP61024_S634_L006 1027 STP_45774_S239_L004
STP61581_S631_L006 1027 STP_45954_S229_L004
STP61626_S638_L006 1027 STP62359_S649_L006
STP61626_S638_L006 1027 STP62957_S663_L006
STP61626_S638_L006 1027 STP_47837_S235_L004
STP61656_S671_L006 1027 STP62059_S666_L006
STP62265_S676_L006 1027 STP_36772_S248_L004
STP62336_S655_L006 1027 STP_36936_S211_L004
STP62440_S673_L006 1027 STP63439_S664_L006
STP62957_S663_L006 1027 STP_45774_S239_L004
STP63439_S664_L006 1027 STP_41477_S252_L004
STP63439_S664_L006 1027 STP_45774_S239_L004
STP_36936_S211_L004 1027 STP_45954_S229_L004
STP_36936_S211_L004 1027 STP_52848_S216_L004
37794_S515_L005 1028 STP60467_S680_L006
37851_S516_L005 1028 STP61581_S631_L006
40726_S492_L005 1028 45224_S579_L006
4423_S72 1028 5872_S85
4423_S72 1028 STP61581_S631_L006
45224_S579_L006 1028 STP60827_S639_L006
45224_S579_L006 1028 STP_47031_S223_L004
4706_S101 1028 STP_52848_S216_L004
5484_S97 1028 59418_S587_L006
5484_S97 1028 STP_45774_S239_L004
56886_S477_L005 1028 STP63022_S650_L006
56886_S477_L005 1028 STP_47031_S223_L004
58728_S499_L005 1028 STP63022_S650_L006
5872_S85 1028 59358_S503_L005
5872_S85 1028 STP62957_S663_L006
5872_S85 1028 STP_47837_S235_L004
59418_S587_L006 1028 STP_47665_S256_L004
60177_S586_L006 1028 6135_S94
60177_S586_L006 1028 STP61024_S634_L006
60177_S586_L006 1028 STP62957_S663_L006
60573_S589_L006 1028 STP61693_S669_L006
60573_S589_L006 1028 STP_37316_S222_L004
60642_S591_L006 1028 STP_52848_S216_L004
6135_S94 1028 STP_36936_S211_L004
6357_S87 1028 STP60467_S680_L006
6357_S87 1028 STP61626_S638_L006
STP60467_S680_L006 1028 STP62583_S672_L006
STP60467_S680_L006 1028 STP_47665_S256_L004
STP61024_S634_L006 1028 STP_36936_S211_L004
STP61581_S631_L006 1028 STP63439_S664_L006
STP61581_S631_L006 1028 STP_47837_S235_L004
STP61626_S638_L006 1028 STP62583_S672_L006
STP61626_S638_L006 1028 STP_47665_S256_L004
STP62336_S655_L006 1028 STP62440_S673_L006
STP62336_S655_L006 1028 STP_35872_S261_L004
STP62336_S655_L006 1028 STP_45774_S239_L004
STP62957_S663_L006 1028 STP_36936_S211_L004
STP_35872_S261_L004 1028 STP_45954_S229_L004
STP_35872_S261_L004 1028 STP_52848_S216_L004
STP_41477_S252_L004 1028 STP_45954_S229_L004
STP_41477_S252_L004 1028 STP_52848_S216_L004
37851_S516_L005 1029 60604_S593_L006
37851_S516_L005 1029 60642_S591_L006
37851_S516_L005 1029 STP62440_S673_L006
37851_S516_L005 1029 STP62498_S642_L006
37851_S516_L005 1029 STP_41477_S252_L004
38019_S494_L005 1029 59459_S581_L006
38020_S490_L005 1029 STP61656_S671_L006
38170_S517_L005 1029 58728_S499_L005
38170_S517_L005 1029 60573_S589_L006
38170_S517_L005 1029 STP62265_S676_L006
39390_S489_L005 1029 60604_S593_L006
39390_S489_L005 1029 STP62440_S673_L006
39390_S489_L005 1029 STP62498_S642_L006
4423_S72 1029 59418_S587_L006
4423_S72 1029 STP_45774_S239_L004
45224_S579_L006 1029 59419_S505_L005
45224_S579_L006 1029 STP61113_S633_L006
4706_S101 1029 6135_S94
4706_S101 1029 STP61001_S668_L006
4706_S101 1029 STP61024_S634_L006
5446_S100 1029 STP62265_S676_L006
5462_S104 1029 59459_S581_L006
5484_S97 1029 60177_S586_L006
5484_S97 1029 STP_36936_S211_L004
56886_S477_L005 1029 STP63114_S648_L006
5872_S85 1029 6357_S87
59303_S590_L006 1029 STP62265_S676_L006
59358_S503_L005 1029 STP_45774_S239_L004
59418_S587_L006 1029 STP62359_S649_L006
59418_S587_L006 1029 STP_47837_S235_L004
60573_S589_L006 1029 STP_36772_S248_L004
60642_S591_L006 1029 6135_S94
60642_S591_L006 1029 STP61024_S634_L006
60642_S591_L006 1029 STP63439_S664_L006
6135_S94 1029 STP_35872_S261_L004
6135_S94 1029 STP_41477_S252_L004
6357_S87 1029 STP61581_S631_L006
STP60467_S680_L006 1029 STP62953_S645_L006
STP60467_S680_L006 1029 STP_51755_S215_L004
STP61024_S634_L006 1029 STP62440_S673_L006
STP61024_S634_L006 1029 STP_35872_S261_L004
STP61024_S634_L006 1029 STP_41477_S252_L004
STP61581_S631_L006 1029 STP_47665_S256_L004
STP61626_S638_L006 1029 STP62953_S645_L006
STP62440_S673_L006 1029 STP62957_S663_L006
STP62498_S642_L006 1029 STP63439_S664_L006
STP62957_S663_L006 1029 STP_35872_S261_L004
STP62957_S663_L006 1029 STP_41477_S252_L004
STP_45774_S239_L004 1029 STP_47837_S235_L004
37794_S515_L005 1030 STP61626_S638_L006
37794_S515_L005 1030 STP_45774_S239_L004
38019_S494_L005 1030 STP_44883_S232_L004
38170_S517_L005 1030 58077_S500_L005
38812_S497_L005 1030 STP61656_S671_L006
40726_S492_L005 1030 58728_S499_L005
4302_S74 1030 60573_S589_L006
4302_S74 1030 STP62265_S676_L006
4423_S72 1030 60177_S586_L006
4423_S72 1030 STP_36936_S211_L004
45224_S579_L006 1030 STP63022_S650_L006
45224_S579_L006 1030 STP_37316_S222_L004
4706_S101 1030 5484_S97
4706_S101 1030 STP62336_S655_L006
5398_S103 1030 STP62265_S676_L006
5484_S97 1030 60642_S591_L006
5484_S97 1030 STP_35872_S261_L004
5484_S97 1030 STP_41477_S252_L004
56886_S477_L005 1030 STP61693_S669_L006
56886_S477_L005 1030 STP_37316_S222_L004
5793_S75 1030 58728_S499_L005
5793_S75 1030 60573_S589_L006
58077_S500_L005 1030 STP61113_S633_L006
58077_S500_L005 1030 STP63114_S648_L006
58728_S499_L005 1030 STP60827_S639_L006
58728_S499_L005 1030 STP61693_S669_L006
58728_S499_L005 1030 STP_37316_S222_L004
5872_S85 1030 STP62359_S649_L006
5893_S90 1030 STP60467_S680_L006
5893_S90 1030 STP61626_S638_L006
58972_S508_L005 1030 STP62265_S676_L006
59358_S503_L005 1030 60177_S586_L006
59358_S503_L005 1030 STP61581_S631_L006
59358_S503_L005 1030 STP_36936_S211_L004
59418_S587_L006 1030 6357_S87
59418_S587_L006 1030 STP61000_S677_L006
59418_S587_L006 1030 STP_45954_S229_L004
59459_S581_L006 1030 STP61000_S677_L006
59459_S581_L006 1030 STP62336_S655_L006
59460_S582_L006 1030 STP63114_S648_L006
5992_S92 1030 STP61626_S638_L006
60177_S586_L006 1030 STP62359_S649_L006
60177_S586_L006 1030 STP_47837_S235_L004
60573_S589_L006 1030 STP62360_S659_L006
60573_S589_L006 1030 STP_52438_S259_L004
60604_S593_L006 1030 STP62336_S655_L006
60604_S593_L006 1030 STP_45954_S229_L004
60604_S593_L006 1030 STP_52848_S216_L004
60642_S591_L006 1030 STP62336_S655_L006
60642_S591_L006 1030 STP_45954_S229_L004
60675_S594_L006 1030 STP61656_S671_L006
6357_S87 1030 STP_45774_S239_L004
STP60467_S680_L006 1030 STP63409_S658_L006
STP61581_S631_L006 1030 STP62359_S649_L006
STP61581_S631_L006 1030 STP62957_S663_L006
STP61656_S671_L006 1030 STP_37681_S209_L004
STP61656_S671_L006 1030 STP_47995_S234_L004
STP61656_S671_L006 1030 STP_50745_S214_L004
STP61656_S671_L006 1030 STP_58121_S251_L004
STP62265_S676_L006 1030 STP_52438_S259_L004
STP62336_S655_L006 1030 STP62498_S642_L006
STP62336_S655_L006 1030 STP_41477_S252_L004
STP62359_S649_L006 1030 STP_36936_S211_L004
STP62440_S673_L006 1030 STP_45954_S229_L004
STP62440_S673_L006 1030 STP_52848_S216_L004
STP62498_S642_L006 1030 STP_45954_S229_L004
STP62498_S642_L006 1030 STP_52848_S216_L004
STP62583_S672_L006 1030 STP_35872_S261_L004
STP62583_S672_L006 1030 STP_41477_S252_L004
STP62583_S672_L006 1030 STP_45774_S239_L004
STP_36936_S211_L004 1030 STP_47837_S235_L004
37794_S515_L005 1031 5872_S85
37794_S515_L005 1031 STP_36936_S211_L004
37851_S516_L005 1031 4706_S101
38019_S494_L005 1031 STP_36557_S249_L004
38170_S517_L005 1031 45224_S579_L006
38170_S517_L005 1031 56886_S477_L005
39390_S489_L005 1031 59459_S581_L006
4423_S72 1031 4706_S101
4423_S72 1031 60642_S591_L006
4423_S72 1031 STP_35872_S261_L004
4423_S72 1031 STP_41477_S252_L004
45224_S579_L006 1031 STP63114_S648_L006
45224_S579_L006 1031 STP_36772_S248_L004
4706_S101 1031 STP_47837_S235_L004
4942_S98 1031 STP62265_S676_L006
5462_S104 1031 STP_44883_S232_L004
55909_S491_L005 1031 58728_S499_L005
55909_S491_L005 1031 60573_S589_L006
55909_S491_L005 1031 STP62265_S676_L006
56092_S475_L005 1031 56886_S477_L005
56092_S475_L005 1031 60573_S589_L006
57404_S476_L005 1031 STP60467_S680_L006
58077_S500_L005 1031 STP63022_S650_L006
58077_S500_L005 1031 STP_37316_S222_L004
58728_S499_L005 1031 59419_S505_L005
5872_S85 1031 5893_S90
5872_S85 1031 5992_S92
5872_S85 1031 STP62583_S672_L006
