sample1	dist	sample2
STP57875-S4	703	STP_37173_S200_L004
STP60970_S681_L006	703	STP_37469_S198_L004
STP_52570_S258_L004	703	STP_37469_S198_L004
42165_S496_L005	703	STP_37544_S205_L004
5599_S107	703	STP_37544_S205_L004
STP_37680_S208_L004	703	STP_37544_S205_L004
5599_S107	703	STP_37588_S206_L004
STP_37544_S205_L004	703	STP_37680_S208_L004
STP66165-S40	703	STP_37681_S209_L004
STP61757_S629_L006	703	STP_37710_S202_L004
58583_S504_L005	703	STP_38197_S203_L004
STP_56121_S238_L004	703	STP_38336_S245_L004
6330_S88	703	STP_47995_S234_L004
STP41479-S26	703	STP_48351_S230_L004
STP58674-S24	703	STP_48351_S230_L004
STP57875-S4	703	STP_51755_S215_L004
STP_37469_S198_L004	703	STP_52570_S258_L004
6330_S88	703	STP_53446_S221_L004
STP41479-S26	703	STP_53446_S221_L004
STP_38336_S245_L004	703	STP_56121_S238_L004
38268_S484_L005	703	STP_58121_S251_L004
STP66165-S40	703	STP_58121_S251_L004
37301_S498_L005	703	TUN72219-S6
STP62809_S656_L006	703	TUN72219-S6
STP64121-S15	704	34740_S509_L005
4332_S66	704	36885_S576_L006
STP_56121_S238_L004	704	37300_S512_L005
TUN68349-S7	704	37794_S515_L005
STP70066-S42	704	38033_S487_L005
STP63533_S660_L006	704	38268_S484_L005
STP65317-S8	704	42165_S496_L005
STP_53061_S254_L004	704	42165_S496_L005
STP_37524_S197_L004	704	42458_S612_L006
36885_S576_L006	704	4332_S66
58583_S504_L005	704	4332_S66
STP60970_S681_L006	704	4332_S66
STP61757_S629_L006	704	43606_S519_L005
STP59304-S34	704	45877_S511_L005
STP61694_S667_L006	704	45877_S511_L005
TUN72219-S6	704	47977_S520_L005
STP68351-S46	704	5378_S102
STP60261-S29	704	55909_S491_L005
STP62779-S37	704	55909_S491_L005
TUN72334-S2	704	55909_S491_L005
STP59304-S34	704	5599_S107
STP_37679_S207_L004	704	5599_S107
STP61755-S16	704	56886_S477_L005
4332_S66	704	58583_S504_L005
STP61757_S629_L006	704	58653_S506_L005
STP70469-S31	704	59459_S581_L006
STP74455-S20	704	59460_S582_L006
TUN80247-S18	704	59502_S583_L006
STP66165-S40	704	59712_S585_L006
STP61695-S11	704	59854_S588_L006
STP68461-S41	704	60573_S589_L006
TUN72219-S6	704	STP41479-S26
STP_37681_S209_L004	704	STP58674-S24
45877_S511_L005	704	STP59304-S34
5599_S107	704	STP59304-S34
STP_38197_S203_L004	704	STP59304-S34
55909_S491_L005	704	STP60261-S29
4332_S66	704	STP60970_S681_L006
TUN68349-S7	704	STP61000_S677_L006
STP61786_S640_L006	704	STP61349-S39
STP63042_S662_L006	704	STP61349-S39
STP_56121_S238_L004	704	STP61651_S643_L006
45877_S511_L005	704	STP61694_S667_L006
59854_S588_L006	704	STP61695-S11
STP_53061_S254_L004	704	STP61695-S11
56886_S477_L005	704	STP61755-S16
43606_S519_L005	704	STP61757_S629_L006
58653_S506_L005	704	STP61757_S629_L006
STP_38172_S204_L004	704	STP61757_S629_L006
STP61349-S39	704	STP61786_S640_L006
STP63725-S22	704	STP61786_S640_L006
TUN72219-S6	704	STP62336_S655_L006
STP_37469_S198_L004	704	STP62439_S665_L006
55909_S491_L005	704	STP62779-S37
STP70066-S42	704	STP62844_S644_L006
STP61349-S39	704	STP63042_S662_L006
TUN68349-S7	704	STP63351_S646_L006
38268_S484_L005	704	STP63533_S660_L006
STP66165-S40	704	STP63533_S660_L006
STP61786_S640_L006	704	STP63725-S22
34740_S509_L005	704	STP64121-S15
42165_S496_L005	704	STP65317-S8
59712_S585_L006	704	STP66165-S40
STP63533_S660_L006	704	STP66165-S40
5378_S102	704	STP68351-S46
60573_S589_L006	704	STP68461-S41
38033_S487_L005	704	STP70066-S42
STP62844_S644_L006	704	STP70066-S42
59459_S581_L006	704	STP70469-S31
59460_S582_L006	704	STP74455-S20
STP62439_S665_L006	704	STP_37469_S198_L004
42458_S612_L006	704	STP_37524_S197_L004
STP_37680_S208_L004	704	STP_37588_S206_L004
5599_S107	704	STP_37679_S207_L004
STP_37588_S206_L004	704	STP_37680_S208_L004
STP58674-S24	704	STP_37681_S209_L004
STP61757_S629_L006	704	STP_38172_S204_L004
STP59304-S34	704	STP_38197_S203_L004
STP_56121_S238_L004	704	STP_51035_S242_L004
42165_S496_L005	704	STP_53061_S254_L004
STP61695-S11	704	STP_53061_S254_L004
37300_S512_L005	704	STP_56121_S238_L004
STP61651_S643_L006	704	STP_56121_S238_L004
STP_51035_S242_L004	704	STP_56121_S238_L004
37794_S515_L005	704	TUN68349-S7
STP61000_S677_L006	704	TUN68349-S7
STP63351_S646_L006	704	TUN68349-S7
47977_S520_L005	704	TUN72219-S6
STP41479-S26	704	TUN72219-S6
STP62336_S655_L006	704	TUN72219-S6
55909_S491_L005	704	TUN72334-S2
59502_S583_L006	704	TUN80247-S18
STP65317-S8	705	36885_S576_L006
TUN68349-S7	705	37851_S516_L005
38268_S484_L005	705	38020_S490_L005
STP66165-S40	705	38020_S490_L005
38020_S490_L005	705	38268_S484_L005
STP61349-S39	705	39177_S493_L005
59854_S588_L006	705	42165_S496_L005
STP61858_S628_L006	705	42165_S496_L005
STP68351-S46	705	4332_S66
STP63533-S49	705	45224_S579_L006
STP_37852_S241_L004	705	45877_S511_L005
STP_37469_S198_L004	705	46174_S518_L005
STP64121-S15	705	5119_S77
TUN72219-S6	705	57404_S476_L005
STP61757_S629_L006	705	57875A_S478_L005
STP65317-S8	705	58583_S504_L005
STP63725-S22	705	58653_S506_L005
6330_S88	705	59712_S585_L006
STP61694_S667_L006	705	59753_S592_L006
STP62059_S666_L006	705	59753_S592_L006
42165_S496_L005	705	59854_S588_L006
STP61755-S16	705	60573_S589_L006
STP63312_S641_L006	705	60604_S593_L006
STP63312_S641_L006	705	60642_S591_L006
6330_S88	705	60675_S594_L006
STP_56121_S238_L004	705	6286_S82
59712_S585_L006	705	6330_S88
60675_S594_L006	705	6330_S88
STP63533_S660_L006	705	6330_S88
STP_47995_S234_L004	705	STP41479-S26
STP63439_S664_L006	705	STP57875-S4
STP_47571_S257_L004	705	STP57875-S4
STP63533_S660_L006	705	STP58674-S24
STP_35241_S213_L004	705	STP58674-S24
STP_58121_S251_L004	705	STP58674-S24
STP61218_S630_L006	705	STP60970_S681_L006
STP64003-S12	705	STP61000_S677_L006
STP74455-S20	705	STP61000_S677_L006
STP60970_S681_L006	705	STP61218_S630_L006
TUN72219-S6	705	STP61303_S674_L006
39177_S493_L005	705	STP61349-S39
59753_S592_L006	705	STP61694_S667_L006
STP_38197_S203_L004	705	STP61694_S667_L006
60573_S589_L006	705	STP61755-S16
57875A_S478_L005	705	STP61757_S629_L006
STP_42276_S228_L004	705	STP61757_S629_L006
STP65340-S45	705	STP61786_S640_L006
42165_S496_L005	705	STP61858_S628_L006
59753_S592_L006	705	STP62059_S666_L006
STP_38197_S203_L004	705	STP62059_S666_L006
STP63312_S641_L006	705	STP62498_S642_L006
STP64003-S12	705	STP62957_S663_L006
STP63725-S22	705	STP63135_S653_L006
60604_S593_L006	705	STP63312_S641_L006
60642_S591_L006	705	STP63312_S641_L006
STP62498_S642_L006	705	STP63312_S641_L006
STP57875-S4	705	STP63439_S664_L006
STP63725-S22	705	STP63531_S647_L006
STP65340-S45	705	STP63531_S647_L006
45224_S579_L006	705	STP63533-S49
6330_S88	705	STP63533_S660_L006
STP58674-S24	705	STP63533_S660_L006
58653_S506_L005	705	STP63725-S22
STP63135_S653_L006	705	STP63725-S22
STP63531_S647_L006	705	STP63725-S22
STP61000_S677_L006	705	STP64003-S12
STP62957_S663_L006	705	STP64003-S12
5119_S77	705	STP64121-S15
STP69976-S44	705	STP64121-S15
36885_S576_L006	705	STP65317-S8
58583_S504_L005	705	STP65317-S8
STP_37852_S241_L004	705	STP65317-S8
STP61786_S640_L006	705	STP65340-S45
STP63531_S647_L006	705	STP65340-S45
STP_36960_S210_L004	705	STP65340-S45
38020_S490_L005	705	STP66165-S40
STP_50745_S214_L004	705	STP66165-S40
4332_S66	705	STP68351-S46
STP64121-S15	705	STP69976-S44
STP_37544_S205_L004	705	STP69976-S44
STP_37679_S207_L004	705	STP69976-S44
STP61000_S677_L006	705	STP74455-S20
STP_45954_S229_L004	705	STP74455-S20
STP58674-S24	705	STP_35241_S213_L004
STP_37469_S198_L004	705	STP_35241_S213_L004
STP65340-S45	705	STP_36960_S210_L004
46174_S518_L005	705	STP_37469_S198_L004
STP_35241_S213_L004	705	STP_37469_S198_L004
STP69976-S44	705	STP_37544_S205_L004
STP69976-S44	705	STP_37679_S207_L004
45877_S511_L005	705	STP_37852_S241_L004
STP65317-S8	705	STP_37852_S241_L004
TUN72219-S6	705	STP_38194_S260_L004
STP61694_S667_L006	705	STP_38197_S203_L004
STP62059_S666_L006	705	STP_38197_S203_L004
STP61757_S629_L006	705	STP_42276_S228_L004
TUN68349-S7	705	STP_45773_S240_L004
STP74455-S20	705	STP_45954_S229_L004
TUN68349-S7	705	STP_45954_S229_L004
STP57875-S4	705	STP_47571_S257_L004
TUN72219-S6	705	STP_47571_S257_L004
STP41479-S26	705	STP_47995_S234_L004
TUN72219-S6	705	STP_50113_S225_L004
STP66165-S40	705	STP_50745_S214_L004
6286_S82	705	STP_56121_S238_L004
STP58674-S24	705	STP_58121_S251_L004
37851_S516_L005	705	TUN68349-S7
STP_45773_S240_L004	705	TUN68349-S7
STP_45954_S229_L004	705	TUN68349-S7
57404_S476_L005	705	TUN72219-S6
STP61303_S674_L006	705	TUN72219-S6
STP_38194_S260_L004	705	TUN72219-S6
STP_47571_S257_L004	705	TUN72219-S6
STP_50113_S225_L004	705	TUN72219-S6
38812_S497_L005	706	34740_S509_L005
STP_56121_S238_L004	706	34740_S509_L005
59856_S580_L006	706	36885_S576_L006
STP_47214_S233_L004	706	36885_S576_L006
STP57875-S4	706	37300_S512_L005
34740_S509_L005	706	38812_S497_L005
STP_37524_S197_L004	706	40751_S597_L006
STP57875-S4	706	42272_S479_L005
STP60970_S681_L006	706	45877_S511_L005
STP62059_S666_L006	706	45877_S511_L005
STP68351-S46	706	45877_S511_L005
STP58674-S24	706	5378_S102
STP_37588_S206_L004	706	5378_S102
STP_37679_S207_L004	706	5378_S102
STP_53061_S254_L004	706	5395_S99
TUN72219-S6	706	5462_S104
STP61694_S667_L006	706	5599_S107
STP63533-S49	706	5717_S84
TUN68349-S7	706	57874_S474_L005
STP68544-S36	706	58024_S383_L005
STP_48479_S237_L004	706	58024_S383_L005
TUN75121-S13	706	58024_S383_L005
STP_47214_S233_L004	706	58583_S504_L005
STP65340-S45	706	58653_S506_L005
STP61757_S629_L006	706	5893_S90
STP60261-S29	706	58971_S507_L005
STP64003-S12	706	59358_S503_L005
STP63613_S661_L006	706	59502_S583_L006
STP_37171_S199_L004	706	59502_S583_L006
STP_52570_S258_L004	706	59753_S592_L006
STP64121-S15	706	5978_S78
STP70066-S42	706	59824_S584_L006
36885_S576_L006	706	59856_S580_L006
STP59304-S34	706	59856_S580_L006
STP62779-S37	706	60642_S591_L006
STP41479-S26	706	60675_S594_L006
STP64121-S15	706	6316_S68
STP_48351_S230_L004	706	6330_S88
60675_S594_L006	706	STP41479-S26
STP_58121_S251_L004	706	STP41479-S26
37300_S512_L005	706	STP57875-S4
42272_S479_L005	706	STP57875-S4
STP58674-S24	706	STP57875-S4
STP63135_S653_L006	706	STP57875-S4
STP_47215_S227_L004	706	STP57875-S4
5378_S102	706	STP58674-S24
STP57875-S4	706	STP58674-S24
STP_52570_S258_L004	706	STP58674-S24
59856_S580_L006	706	STP59304-S34
58971_S507_L005	706	STP60261-S29
45877_S511_L005	706	STP60970_S681_L006
STP_38197_S203_L004	706	STP60970_S681_L006
STP61694_S667_L006	706	STP61218_S630_L006
STP_37852_S241_L004	706	STP61218_S630_L006
STP63531_S647_L006	706	STP61349-S39
STP_36960_S210_L004	706	STP61349-S39
STP_37710_S202_L004	706	STP61349-S39
STP_51755_S215_L004	706	STP61349-S39
5599_S107	706	STP61694_S667_L006
STP61218_S630_L006	706	STP61694_S667_L006
5893_S90	706	STP61757_S629_L006
STP_51035_S242_L004	706	STP61757_S629_L006
45877_S511_L005	706	STP62059_S666_L006
STP64003-S12	706	STP62265_S676_L006
60642_S591_L006	706	STP62779-S37
STP57875-S4	706	STP63135_S653_L006
STP_36557_S249_L004	706	STP63312_S641_L006
TUN68349-S7	706	STP63409_S658_L006
STP61349-S39	706	STP63531_S647_L006
5717_S84	706	STP63533-S49
59502_S583_L006	706	STP63613_S661_L006
STP_37710_S202_L004	706	STP63725-S22
59358_S503_L005	706	STP64003-S12
STP62265_S676_L006	706	STP64003-S12
STP_45773_S240_L004	706	STP64003-S12
5978_S78	706	STP64121-S15
6316_S68	706	STP64121-S15
58653_S506_L005	706	STP65340-S45
45877_S511_L005	706	STP68351-S46
58024_S383_L005	706	STP68544-S36
59824_S584_L006	706	STP70066-S42
STP_47665_S256_L004	706	STP74455-S20
STP63312_S641_L006	706	STP_36557_S249_L004
STP61349-S39	706	STP_36960_S210_L004
59502_S583_L006	706	STP_37171_S199_L004
STP_47995_S234_L004	706	STP_37469_S198_L004
STP_53446_S221_L004	706	STP_37469_S198_L004
40751_S597_L006	706	STP_37524_S197_L004
5378_S102	706	STP_37588_S206_L004
5378_S102	706	STP_37679_S207_L004
STP61349-S39	706	STP_37710_S202_L004
STP63725-S22	706	STP_37710_S202_L004
STP61218_S630_L006	706	STP_37852_S241_L004
STP60970_S681_L006	706	STP_38197_S203_L004
STP_52570_S258_L004	706	STP_38197_S203_L004
STP64003-S12	706	STP_45773_S240_L004
STP_56121_S238_L004	706	STP_45997_S250_L004
36885_S576_L006	706	STP_47214_S233_L004
58583_S504_L005	706	STP_47214_S233_L004
STP57875-S4	706	STP_47215_S227_L004
STP74455-S20	706	STP_47665_S256_L004
STP_37469_S198_L004	706	STP_47995_S234_L004
6330_S88	706	STP_48351_S230_L004
58024_S383_L005	706	STP_48479_S237_L004
STP61757_S629_L006	706	STP_51035_S242_L004
STP61349-S39	706	STP_51755_S215_L004
59753_S592_L006	706	STP_52570_S258_L004
STP58674-S24	706	STP_52570_S258_L004
STP_38197_S203_L004	706	STP_52570_S258_L004
5395_S99	706	STP_53061_S254_L004
STP_37469_S198_L004	706	STP_53446_S221_L004
34740_S509_L005	706	STP_56121_S238_L004
STP_45997_S250_L004	706	STP_56121_S238_L004
STP41479-S26	706	STP_58121_S251_L004
57874_S474_L005	706	TUN68349-S7
STP63409_S658_L006	706	TUN68349-S7
5462_S104	706	TUN72219-S6
58024_S383_L005	706	TUN75121-S13
5599_S107	707	36885_S576_L006
STP70066-S42	707	37300_S512_L005
STP74455-S20	707	37851_S516_L005
STP61349-S39	707	38716_S482_L005
STP65340-S45	707	38716_S482_L005
STP57875-S4	707	38767_S481_L005
STP57875-S4	707	39177_S493_L005
TUN72219-S6	707	39177_S493_L005
TUN68349-S7	707	40725_S480_L005
STP_37679_S207_L004	707	42165_S496_L005
STP63725-S22	707	43606_S519_L005
STP62439_S665_L006	707	45877_S511_L005
STP_52570_S258_L004	707	45877_S511_L005
5378_S102	707	5241_S96
59856_S580_L006	707	5241_S96
5241_S96	707	5378_S102
STP63312_S641_L006	707	55909_S491_L005
36885_S576_L006	707	5599_S107
58583_S504_L005	707	5599_S107
STP60970_S681_L006	707	5599_S107
5599_S107	707	58583_S504_L005
STP61349-S39	707	58653_S506_L005
STP60970_S681_L006	707	59753_S592_L006
STP_37852_S241_L004	707	59753_S592_L006
STP_37171_S199_L004	707	59854_S588_L006
5241_S96	707	59856_S580_L006
STP60261-S29	707	60642_S591_L006
STP70066-S42	707	6135_S94
STP64121-S15	707	6256_S91
STP_37681_S209_L004	707	6330_S88
STP64121-S15	707	6393_S83
38767_S481_L005	707	STP57875-S4
39177_S493_L005	707	STP57875-S4
STP63042_S662_L006	707	STP57875-S4
STP_36960_S210_L004	707	STP57875-S4
STP_37710_S202_L004	707	STP57875-S4
STP62439_S665_L006	707	STP58674-S24
STP_47995_S234_L004	707	STP58674-S24
STP_53446_S221_L004	707	STP58674-S24
STP61218_S630_L006	707	STP59304-S34
STP_47214_S233_L004	707	STP59304-S34
60642_S591_L006	707	STP60261-S29
STP_36557_S249_L004	707	STP60261-S29
5599_S107	707	STP60970_S681_L006
59753_S592_L006	707	STP60970_S681_L006
TUN68349-S7	707	STP60985_S682_L006
TUN68349-S7	707	STP61024_S634_L006
STP59304-S34	707	STP61218_S630_L006
38716_S482_L005	707	STP61349-S39
58653_S506_L005	707	STP61349-S39
STP_37173_S200_L004	707	STP61349-S39
STP69976-S44	707	STP61572_S626_L006
STP65317-S8	707	STP61694_S667_L006
STP_47214_S233_L004	707	STP61694_S667_L006
TUN72219-S6	707	STP62359_S649_L006
45877_S511_L005	707	STP62439_S665_L006
STP58674-S24	707	STP62439_S665_L006
STP_47214_S233_L004	707	STP62499-S51
STP_36557_S249_L004	707	STP62779-S37
STP57875-S4	707	STP63042_S662_L006
STP65340-S45	707	STP63042_S662_L006
TUN72219-S6	707	STP63135_S653_L006
55909_S491_L005	707	STP63312_S641_L006
43606_S519_L005	707	STP63725-S22
STP_36960_S210_L004	707	STP63725-S22
STP_42276_S228_L004	707	STP63725-S22
6256_S91	707	STP64121-S15
6393_S83	707	STP64121-S15
STP61694_S667_L006	707	STP65317-S8
38716_S482_L005	707	STP65340-S45
STP63042_S662_L006	707	STP65340-S45
STP_37710_S202_L004	707	STP65340-S45
STP_51755_S215_L004	707	STP65340-S45
STP61572_S626_L006	707	STP69976-S44
37300_S512_L005	707	STP70066-S42
6135_S94	707	STP70066-S42
37851_S516_L005	707	STP74455-S20
STP_45773_S240_L004	707	STP74455-S20
STP60261-S29	707	STP_36557_S249_L004
STP62779-S37	707	STP_36557_S249_L004
STP_56121_S238_L004	707	STP_36939_S212_L004
STP57875-S4	707	STP_36960_S210_L004
STP63725-S22	707	STP_36960_S210_L004
59854_S588_L006	707	STP_37171_S199_L004
STP_53061_S254_L004	707	STP_37171_S199_L004
STP61349-S39	707	STP_37173_S200_L004
42165_S496_L005	707	STP_37679_S207_L004
6330_S88	707	STP_37681_S209_L004
STP57875-S4	707	STP_37710_S202_L004
STP65340-S45	707	STP_37710_S202_L004
59753_S592_L006	707	STP_37852_S241_L004
STP_38197_S203_L004	707	STP_37852_S241_L004
STP_37852_S241_L004	707	STP_38197_S203_L004
STP63725-S22	707	STP_42276_S228_L004
TUN68349-S7	707	STP_45169_S231_L004
STP74455-S20	707	STP_45773_S240_L004
STP59304-S34	707	STP_47214_S233_L004
STP61694_S667_L006	707	STP_47214_S233_L004
STP62499-S51	707	STP_47214_S233_L004
STP58674-S24	707	STP_47995_S234_L004
TUN72219-S6	707	STP_49433_S226_L004
STP65340-S45	707	STP_51755_S215_L004
TUN72219-S6	707	STP_51755_S215_L004
45877_S511_L005	707	STP_52570_S258_L004
STP_37171_S199_L004	707	STP_53061_S254_L004
STP58674-S24	707	STP_53446_S221_L004
STP_36939_S212_L004	707	STP_56121_S238_L004
40725_S480_L005	707	TUN68349-S7
STP60985_S682_L006	707	TUN68349-S7
STP61024_S634_L006	707	TUN68349-S7
STP_45169_S231_L004	707	TUN68349-S7
39177_S493_L005	707	TUN72219-S6
STP62359_S649_L006	707	TUN72219-S6
STP63135_S653_L006	707	TUN72219-S6
STP_49433_S226_L004	707	TUN72219-S6
STP_51755_S215_L004	707	TUN72219-S6
4940_S95	708	34740_S509_L005
STP_37680_S208_L004	708	36885_S576_L006
STP74455-S20	708	37794_S515_L005
STP57875-S4	708	38716_S482_L005
STP63725-S22	708	38716_S482_L005
STP63725-S22	708	39177_S493_L005
STP65340-S45	708	39177_S493_L005
STP74455-S20	708	40725_S480_L005
STP69976-S44	708	42165_S496_L005
STP61757_S629_L006	708	42272_S479_L005
5241_S96	708	4332_S66
STP62439_S665_L006	708	4332_S66
STP61349-S39	708	43606_S519_L005
STP65340-S45	708	43606_S519_L005
STP70066-S42	708	4423_S72
46174_S518_L005	708	45877_S511_L005
5241_S96	708	45877_S511_L005
TUN72219-S6	708	46090_S577_L006
45877_S511_L005	708	46174_S518_L005
34740_S509_L005	708	4940_S95
STP64121-S15	708	4940_S95
4332_S66	708	5241_S96
45877_S511_L005	708	5241_S96
STP61757_S629_L006	708	5376_S105
59854_S588_L006	708	5395_S99
STP61858_S628_L006	708	5395_S99
STP57875-S4	708	5484_S97
STP68351-S46	708	5599_S107
STP74455-S20	708	57874_S474_L005
STP_49344_S255_L004	708	58024_S383_L005
59856_S580_L006	708	58583_S504_L005
STP_37680_S208_L004	708	58583_S504_L005
STP62779-S37	708	58971_S507_L005
STP64003-S12	708	59460_S582_L006
STP_37588_S206_L004	708	59502_S583_L006
STP_35241_S213_L004	708	59753_S592_L006
5395_S99	708	59854_S588_L006
58583_S504_L005	708	59856_S580_L006
STP61694_S667_L006	708	59856_S580_L006
STP62059_S666_L006	708	59856_S580_L006
STP_52570_S258_L004	708	59856_S580_L006
STP58674-S24	708	60675_S594_L006
STP_37469_S198_L004	708	60675_S594_L006
STP64121-S15	708	6206_S93
STP61757_S629_L006	708	6286_S82
STP62439_S665_L006	708	STP41479-S26
38716_S482_L005	708	STP57875-S4
5484_S97	708	STP57875-S4
60675_S594_L006	708	STP58674-S24
STP61349-S39	708	STP58674-S24
TUN72219-S6	708	STP58674-S24
STP62498_S642_L006	708	STP60261-S29
STP64003-S12	708	STP61001_S668_L006
43606_S519_L005	708	STP61349-S39
STP58674-S24	708	STP61349-S39
STP63405_S657_L006	708	STP61349-S39
STP_42276_S228_L004	708	STP61349-S39
59856_S580_L006	708	STP61694_S667_L006
STP_37680_S208_L004	708	STP61694_S667_L006
STP_37679_S207_L004	708	STP61695-S11
42272_S479_L005	708	STP61757_S629_L006
5376_S105	708	STP61757_S629_L006
6286_S82	708	STP61757_S629_L006
5395_S99	708	STP61858_S628_L006
59856_S580_L006	708	STP62059_S666_L006
4332_S66	708	STP62439_S665_L006
STP41479-S26	708	STP62439_S665_L006
STP_38197_S203_L004	708	STP62439_S665_L006
STP60261-S29	708	STP62498_S642_L006
TUN72219-S6	708	STP62583_S672_L006
58971_S507_L005	708	STP62779-S37
TUN68349-S7	708	STP62953_S645_L006
TUN72219-S6	708	STP63042_S662_L006
STP61349-S39	708	STP63405_S657_L006
STP74455-S20	708	STP63409_S658_L006
38716_S482_L005	708	STP63725-S22
39177_S493_L005	708	STP63725-S22
59460_S582_L006	708	STP64003-S12
STP61001_S668_L006	708	STP64003-S12
4940_S95	708	STP64121-S15
6206_S93	708	STP64121-S15
STP70066-S42	708	STP65317-S8
39177_S493_L005	708	STP65340-S45
43606_S519_L005	708	STP65340-S45
STP_37173_S200_L004	708	STP65340-S45
STP_42276_S228_L004	708	STP65340-S45
STP70066-S42	708	STP66165-S40
STP_56121_S238_L004	708	STP66165-S40
5599_S107	708	STP68351-S46
42165_S496_L005	708	STP69976-S44
4423_S72	708	STP70066-S42
STP65317-S8	708	STP70066-S42
STP66165-S40	708	STP70066-S42
STP_36939_S212_L004	708	STP70066-S42
37794_S515_L005	708	STP74455-S20
40725_S480_L005	708	STP74455-S20
57874_S474_L005	708	STP74455-S20
STP63409_S658_L006	708	STP74455-S20
STP_45169_S231_L004	708	STP74455-S20
STP_52848_S216_L004	708	STP74455-S20
59753_S592_L006	708	STP_35241_S213_L004
STP_38197_S203_L004	708	STP_35241_S213_L004
STP70066-S42	708	STP_36939_S212_L004
STP65340-S45	708	STP_37173_S200_L004
60675_S594_L006	708	STP_37469_S198_L004
59502_S583_L006	708	STP_37588_S206_L004
STP61695-S11	708	STP_37679_S207_L004
36885_S576_L006	708	STP_37680_S208_L004
58583_S504_L005	708	STP_37680_S208_L004
STP61694_S667_L006	708	STP_37680_S208_L004
STP62439_S665_L006	708	STP_38197_S203_L004
STP_35241_S213_L004	708	STP_38197_S203_L004
STP61349-S39	708	STP_42276_S228_L004
STP65340-S45	708	STP_42276_S228_L004
STP74455-S20	708	STP_45169_S231_L004
TUN68349-S7	708	STP_47665_S256_L004
TUN68349-S7	708	STP_47837_S235_L004
TUN68349-S7	708	STP_48481_S253_L004
58024_S383_L005	708	STP_49344_S255_L004
59856_S580_L006	708	STP_52570_S258_L004
STP74455-S20	708	STP_52848_S216_L004
STP66165-S40	708	STP_56121_S238_L004
STP62953_S645_L006	708	TUN68349-S7
STP_47665_S256_L004	708	TUN68349-S7
STP_47837_S235_L004	708	TUN68349-S7
STP_48481_S253_L004	708	TUN68349-S7
46090_S577_L006	708	TUN72219-S6
STP58674-S24	708	TUN72219-S6
STP62583_S672_L006	708	TUN72219-S6
STP63042_S662_L006	708	TUN72219-S6
5378_S102	709	36885_S576_L006
STP74455-S20	709	37301_S498_L005
TUN68349-S7	709	37301_S498_L005
STP64003-S12	709	38019_S494_L005
STP41479-S26	709	38020_S490_L005
STP61349-S39	709	38033_S487_L005
STP65340-S45	709	38033_S487_L005
STP_56121_S238_L004	709	38268_S484_L005
STP61349-S39	709	38767_S481_L005
STP64003-S12	709	39390_S489_L005
STP61349-S39	709	42272_S479_L005
STP_37852_S241_L004	709	4332_S66
STP57875-S4	709	43606_S519_L005
STP_35241_S213_L004	709	45877_S511_L005
36885_S576_L006	709	5378_S102
STP68351-S46	709	5395_S99
STP62439_S665_L006	709	59753_S592_L006
STP_47995_S234_L004	709	59753_S592_L006
STP_53446_S221_L004	709	59753_S592_L006
STP63613_S661_L006	709	59854_S588_L006
STP_37588_S206_L004	709	59854_S588_L006
STP60261-S29	709	60604_S593_L006
STP62779-S37	709	60604_S593_L006
STP_50745_S214_L004	709	6330_S88
STP_58121_S251_L004	709	6330_S88
38020_S490_L005	709	STP41479-S26
STP_56121_S238_L004	709	STP41479-S26
TUN68349-S7	709	STP41479-S26
43606_S519_L005	709	STP57875-S4
STP66165-S40	709	STP57875-S4
STP59304-S34	709	STP58674-S24
STP_50745_S214_L004	709	STP58674-S24
STP58674-S24	709	STP59304-S34
STP_37680_S208_L004	709	STP59304-S34
60604_S593_L006	709	STP60261-S29
STP_47214_S233_L004	709	STP60970_S681_L006
STP64003-S12	709	STP60985_S682_L006
STP61755-S16	709	STP61000_S677_L006
STP68461-S41	709	STP61000_S677_L006
STP74455-S20	709	STP61024_S634_L006
38033_S487_L005	709	STP61349-S39
38767_S481_L005	709	STP61349-S39
42272_S479_L005	709	STP61349-S39
STP62844_S644_L006	709	STP61349-S39
STP63613_S661_L006	709	STP61572_S626_L006
STP_37171_S199_L004	709	STP61695-S11
STP61000_S677_L006	709	STP61755-S16
STP_36939_S212_L004	709	STP61757_S629_L006
TUN72219-S6	709	STP61786_S640_L006
STP70066-S42	709	STP61980_S670_L006
STP68461-S41	709	STP62265_S676_L006
59753_S592_L006	709	STP62439_S665_L006
STP62779-S37	709	STP62498_S642_L006
STP_37680_S208_L004	709	STP62499-S51
60604_S593_L006	709	STP62779-S37
STP62498_S642_L006	709	STP62779-S37
TUN68349-S7	709	STP62809_S656_L006
STP61349-S39	709	STP62844_S644_L006
STP74455-S20	709	STP62953_S645_L006
STP68461-S41	709	STP62957_S663_L006
STP63725-S22	709	STP63042_S662_L006
STP65340-S45	709	STP63405_S657_L006
59854_S588_L006	709	STP63613_S661_L006
STP61572_S626_L006	709	STP63613_S661_L006
STP63042_S662_L006	709	STP63725-S22
STP_37173_S200_L004	709	STP63725-S22
STP_38172_S204_L004	709	STP63725-S22
38019_S494_L005	709	STP64003-S12
39390_S489_L005	709	STP64003-S12
STP60985_S682_L006	709	STP64003-S12
STP_45954_S229_L004	709	STP64003-S12
38033_S487_L005	709	STP65340-S45
STP63405_S657_L006	709	STP65340-S45
STP57875-S4	709	STP66165-S40
5395_S99	709	STP68351-S46
