sample1	dist	sample2
STP_35241_S213_L004	908	STP_38272_S246_L004
STP75399-S14	908	STP_45169_S231_L004
STP61652-S5	908	STP_47995_S234_L004
42458_S612_L006	908	STP_48351_S230_L004
STP_37174_S201_L004	908	STP_48351_S230_L004
STP_50745_S214_L004	908	STP_48479_S237_L004
46174_S518_L005	908	STP_49344_S255_L004
60675_S594_L006	908	STP_49344_S255_L004
STP61694_S667_L006	908	STP_49344_S255_L004
STP63533_S660_L006	908	STP_49344_S255_L004
STP_48479_S237_L004	908	STP_50745_S214_L004
STP60970_S681_L006	908	STP_52569_S218_L004
56886_S477_L005	908	TUN72010-S3
STP62953_S645_L006	908	TUN72010-S3
6088_S79	908	TUN75121-S13
6357_S87	908	TUN75121-S13
45224_S579_L006	908	TUN78495-S25
STP62809_S656_L006	908	TUN80213-S1
TUN75121-S13	909	38268_S484_L005
STP63747-S53	909	38716_S482_L005
STP_48479_S237_L004	909	38812_S497_L005
TUN78495-S25	909	40725_S480_L005
STP_48351_S230_L004	909	40751_S597_L006
STP_35241_S213_L004	909	42458_S612_L006
STP61652-S5	909	4483_S76
TUN80213-S1	909	45224_S579_L006
STP_38272_S246_L004	909	5241_S96
STP61652-S5	909	5484_S97
STP75399-S14	909	57874_S474_L005
STP62499-S51	909	58913_S501_L005
STP63747-S53	909	59358_S503_L005
6358_S67	909	59712_S585_L006
STP62876_S651_L006	909	60261_S595_L006
STP61652-S5	909	60675_S594_L006
59712_S585_L006	909	6358_S67
STP61858_S628_L006	909	6358_S67
STP_58121_S251_L004	909	6358_S67
TUN72010-S3	909	STP41479-S26
STP_49344_S255_L004	909	STP59304-S34
TUN80213-S1	909	STP61000_S677_L006
4483_S76	909	STP61652-S5
5484_S97	909	STP61652-S5
60675_S594_L006	909	STP61652-S5
TUN71744-S9	909	STP61755-S16
STP_56121_S238_L004	909	STP61782_S632_L006
6358_S67	909	STP61858_S628_L006
STP_37174_S201_L004	909	STP61858_S628_L006
58913_S501_L005	909	STP62499-S51
STP63747-S53	909	STP62583_S672_L006
60261_S595_L006	909	STP62876_S651_L006
38716_S482_L005	909	STP63747-S53
59358_S503_L005	909	STP63747-S53
STP62583_S672_L006	909	STP63747-S53
STP_45954_S229_L004	909	STP63747-S53
57874_S474_L005	909	STP75399-S14
STP_49433_S226_L004	909	STP75399-S14
42458_S612_L006	909	STP_35241_S213_L004
STP61858_S628_L006	909	STP_37174_S201_L004
STP_53446_S221_L004	909	STP_37174_S201_L004
STP_38272_S246_L004	909	STP_37681_S209_L004
5241_S96	909	STP_38272_S246_L004
STP_37681_S209_L004	909	STP_38272_S246_L004
STP_53446_S221_L004	909	STP_38272_S246_L004
STP63747-S53	909	STP_45954_S229_L004
40751_S597_L006	909	STP_48351_S230_L004
38812_S497_L005	909	STP_48479_S237_L004
STP59304-S34	909	STP_49344_S255_L004
STP75399-S14	909	STP_49433_S226_L004
TUN80247-S18	909	STP_52569_S218_L004
STP_37174_S201_L004	909	STP_53446_S221_L004
STP_38272_S246_L004	909	STP_53446_S221_L004
STP61782_S632_L006	909	STP_56121_S238_L004
6358_S67	909	STP_58121_S251_L004
STP61755-S16	909	TUN71744-S9
STP41479-S26	909	TUN72010-S3
TUN75121-S13	909	TUN74767-S47
38268_S484_L005	909	TUN75121-S13
TUN74767-S47	909	TUN75121-S13
TUN80247-S18	909	TUN75121-S13
40725_S480_L005	909	TUN78495-S25
45224_S579_L006	909	TUN80213-S1
STP61000_S677_L006	909	TUN80213-S1
STP_52569_S218_L004	909	TUN80247-S18
TUN75121-S13	909	TUN80247-S18
STP_52569_S218_L004	910	36885_S576_L006
STP_38272_S246_L004	910	38020_S490_L005
5241_S96	910	40751_S597_L006
STP_35241_S213_L004	910	40751_S597_L006
STP_37681_S209_L004	910	40751_S597_L006
42458_S612_L006	910	42165_S496_L005
42165_S496_L005	910	42458_S612_L006
58583_S504_L005	910	42458_S612_L006
STP_37681_S209_L004	910	42458_S612_L006
STP_53446_S221_L004	910	42458_S612_L006
TUN75121-S13	910	4423_S72
40751_S597_L006	910	5241_S96
STP61652-S5	910	5691_S73
STP70066-S42	910	57608_S473_L005
STP75399-S14	910	58077_S500_L005
42458_S612_L006	910	58583_S504_L005
6358_S67	910	58583_S504_L005
STP_38272_S246_L004	910	58583_S504_L005
STP_37174_S201_L004	910	59712_S585_L006
58583_S504_L005	910	6358_S67
STP_49344_S255_L004	910	STP41479-S26
5691_S73	910	STP61652-S5
TUN78495-S25	910	STP61695-S11
STP69976-S44	910	STP61782_S632_L006
STP_37852_S241_L004	910	STP61782_S632_L006
TUN75121-S13	910	STP61858_S628_L006
TUN78495-S25	910	STP62265_S676_L006
STP_38272_S246_L004	910	STP62439_S665_L006
STP_45169_S231_L004	910	STP63747-S53
STP_37679_S207_L004	910	STP68544-S36
STP61782_S632_L006	910	STP69976-S44
STP_48479_S237_L004	910	STP69976-S44
57608_S473_L005	910	STP70066-S42
58077_S500_L005	910	STP75399-S14
40751_S597_L006	910	STP_35241_S213_L004
59712_S585_L006	910	STP_37174_S201_L004
STP68544-S36	910	STP_37679_S207_L004
40751_S597_L006	910	STP_37681_S209_L004
42458_S612_L006	910	STP_37681_S209_L004
STP61782_S632_L006	910	STP_37852_S241_L004
38020_S490_L005	910	STP_38272_S246_L004
58583_S504_L005	910	STP_38272_S246_L004
STP62439_S665_L006	910	STP_38272_S246_L004
STP63747-S53	910	STP_45169_S231_L004
STP69976-S44	910	STP_48479_S237_L004
STP_56121_S238_L004	910	STP_48479_S237_L004
STP41479-S26	910	STP_49344_S255_L004
36885_S576_L006	910	STP_52569_S218_L004
STP_56121_S238_L004	910	STP_52569_S218_L004
42458_S612_L006	910	STP_53446_S221_L004
STP_48479_S237_L004	910	STP_56121_S238_L004
STP_52569_S218_L004	910	STP_56121_S238_L004
4423_S72	910	TUN75121-S13
STP61858_S628_L006	910	TUN75121-S13
STP61695-S11	910	TUN78495-S25
STP62265_S676_L006	910	TUN78495-S25
STP75399-S14	911	40725_S480_L005
TUN80213-S1	911	40725_S480_L005
42165_S496_L005	911	40751_S597_L006
58583_S504_L005	911	40751_S597_L006
STP_53446_S221_L004	911	40751_S597_L006
40751_S597_L006	911	42165_S496_L005
STP61858_S628_L006	911	42458_S612_L006
STP65317-S8	911	42458_S612_L006
STP_58121_S251_L004	911	42458_S612_L006
TUN72010-S3	911	45224_S579_L006
STP61349-S39	911	4940_S95
58913_S501_L005	911	5395_S99
40751_S597_L006	911	58583_S504_L005
STP_37174_S201_L004	911	58583_S504_L005
TUN78495-S25	911	58728_S499_L005
5395_S99	911	58913_S501_L005
59502_S583_L006	911	58913_S501_L005
STP63533-S49	911	5893_S90
58913_S501_L005	911	59502_S583_L006
STP61695-S11	911	6089_S69
STP_47995_S234_L004	911	6358_S67
STP61782_S632_L006	911	STP59304-S34
4940_S95	911	STP61349-S39
STP_56121_S238_L004	911	STP61652-S5
STP_58121_S251_L004	911	STP61652-S5
STP61782_S632_L006	911	STP61694_S667_L006
6089_S69	911	STP61695-S11
STP75399-S14	911	STP61695-S11
STP59304-S34	911	STP61782_S632_L006
STP61694_S667_L006	911	STP61782_S632_L006
42458_S612_L006	911	STP61858_S628_L006
STP_37174_S201_L004	911	STP62439_S665_L006
TUN72010-S3	911	STP63351_S646_L006
5893_S90	911	STP63533-S49
STP64121-S15	911	STP63533-S49
STP63533-S49	911	STP64121-S15
42458_S612_L006	911	STP65317-S8
TUN74767-S47	911	STP68544-S36
TUN80247-S18	911	STP68544-S36
40725_S480_L005	911	STP75399-S14
STP61695-S11	911	STP75399-S14
STP_37174_S201_L004	911	STP_35241_S213_L004
58583_S504_L005	911	STP_37174_S201_L004
STP62439_S665_L006	911	STP_37174_S201_L004
STP_35241_S213_L004	911	STP_37174_S201_L004
STP_37681_S209_L004	911	STP_37174_S201_L004
STP_58121_S251_L004	911	STP_37174_S201_L004
STP_38272_S246_L004	911	STP_37679_S207_L004
STP_37174_S201_L004	911	STP_37681_S209_L004
STP_37679_S207_L004	911	STP_38272_S246_L004
STP_58121_S251_L004	911	STP_38272_S246_L004
6358_S67	911	STP_47995_S234_L004
STP_50745_S214_L004	911	STP_49344_S255_L004
STP_49344_S255_L004	911	STP_50745_S214_L004
TUN74767-S47	911	STP_52569_S218_L004
40751_S597_L006	911	STP_53446_S221_L004
STP61652-S5	911	STP_56121_S238_L004
42458_S612_L006	911	STP_58121_S251_L004
STP61652-S5	911	STP_58121_S251_L004
STP_37174_S201_L004	911	STP_58121_S251_L004
STP_38272_S246_L004	911	STP_58121_S251_L004
45224_S579_L006	911	TUN72010-S3
STP63351_S646_L006	911	TUN72010-S3
STP68544-S36	911	TUN74767-S47
STP_52569_S218_L004	911	TUN74767-S47
58728_S499_L005	911	TUN78495-S25
40725_S480_L005	911	TUN80213-S1
STP68544-S36	911	TUN80247-S18
42458_S612_L006	912	38020_S490_L005
STP_49344_S255_L004	912	38812_S497_L005
STP63747-S53	912	39390_S489_L005
STP61858_S628_L006	912	40751_S597_L006
STP_58121_S251_L004	912	40751_S597_L006
38020_S490_L005	912	42458_S612_L006
60675_S594_L006	912	42458_S612_L006
STP75399-S14	912	47977_S520_L005
57875B_S485_L005	912	5446_S100
5446_S100	912	57875B_S485_L005
STP61652-S5	912	5992_S92
42458_S612_L006	912	60675_S594_L006
STP_37174_S201_L004	912	60675_S594_L006
STP_38272_S246_L004	912	60675_S594_L006
STP61652-S5	912	6135_S94
STP_48351_S230_L004	912	6358_S67
STP61652-S5	912	STP57875-S4
STP_52569_S218_L004	912	STP59304-S34
TUN78495-S25	912	STP60985_S682_L006
STP68544-S36	912	STP61572_S626_L006
5992_S92	912	STP61652-S5
6135_S94	912	STP61652-S5
STP57875-S4	912	STP61652-S5
STP63725-S22	912	STP61652-S5
STP_52569_S218_L004	912	STP61694_S667_L006
40751_S597_L006	912	STP61858_S628_L006
TUN72010-S3	912	STP62809_S656_L006
TUN71744-S9	912	STP63533_S660_L006
STP61652-S5	912	STP63725-S22
39390_S489_L005	912	STP63747-S53
STP61572_S626_L006	912	STP68544-S36
47977_S520_L005	912	STP75399-S14
STP_47665_S256_L004	912	STP75399-S14
STP_48481_S253_L004	912	STP75399-S14
60675_S594_L006	912	STP_37174_S201_L004
STP_52569_S218_L004	912	STP_37852_S241_L004
60675_S594_L006	912	STP_38272_S246_L004
STP75399-S14	912	STP_47665_S256_L004
6358_S67	912	STP_48351_S230_L004
STP75399-S14	912	STP_48481_S253_L004
38812_S497_L005	912	STP_49344_S255_L004
TUN78495-S25	912	STP_49433_S226_L004
STP59304-S34	912	STP_52569_S218_L004
STP61694_S667_L006	912	STP_52569_S218_L004
STP_37852_S241_L004	912	STP_52569_S218_L004
40751_S597_L006	912	STP_58121_S251_L004
STP63533_S660_L006	912	TUN71744-S9
STP62809_S656_L006	912	TUN72010-S3
STP60985_S682_L006	912	TUN78495-S25
STP_49433_S226_L004	912	TUN78495-S25
STP63747-S53	913	37301_S498_L005
TUN78495-S25	913	38019_S494_L005
40751_S597_L006	913	38020_S490_L005
STP_37174_S201_L004	913	38020_S490_L005
38020_S490_L005	913	40751_S597_L006
60675_S594_L006	913	40751_S597_L006
STP61575_S654_L006	913	46174_S518_L005
STP57875-S4	913	57608_S473_L005
TUN80213-S1	913	58728_S499_L005
STP_53061_S254_L004	913	58913_S501_L005
40751_S597_L006	913	60675_S594_L006
STP61695-S11	913	6358_S67
TUN80213-S1	913	STP41479-S26
57608_S473_L005	913	STP57875-S4
TUN78495-S25	913	STP58674-S24
TUN72010-S3	913	STP61000_S677_L006
46174_S518_L005	913	STP61575_S654_L006
STP_48351_S230_L004	913	STP61652-S5
6358_S67	913	STP61695-S11
STP75399-S14	913	STP62336_S655_L006
TUN71744-S9	913	STP62439_S665_L006
TUN78495-S25	913	STP62957_S663_L006
TUN78495-S25	913	STP63042_S662_L006
37301_S498_L005	913	STP63747-S53
STP_47665_S256_L004	913	STP63747-S53
STP_52570_S258_L004	913	STP68544-S36
STP62336_S655_L006	913	STP75399-S14
38020_S490_L005	913	STP_37174_S201_L004
STP_37679_S207_L004	913	STP_37174_S201_L004
STP_37174_S201_L004	913	STP_37679_S207_L004
TUN75121-S13	913	STP_37679_S207_L004
STP_50745_S214_L004	913	STP_38272_S246_L004
TUN80247-S18	913	STP_38272_S246_L004
STP63747-S53	913	STP_47665_S256_L004
TUN78495-S25	913	STP_47837_S235_L004
STP61652-S5	913	STP_48351_S230_L004
STP_38272_S246_L004	913	STP_50745_S214_L004
STP68544-S36	913	STP_52570_S258_L004
58913_S501_L005	913	STP_53061_S254_L004
STP62439_S665_L006	913	TUN71744-S9
STP61000_S677_L006	913	TUN72010-S3
STP_37679_S207_L004	913	TUN75121-S13
38019_S494_L005	913	TUN78495-S25
STP58674-S24	913	TUN78495-S25
STP62957_S663_L006	913	TUN78495-S25
STP63042_S662_L006	913	TUN78495-S25
STP_47837_S235_L004	913	TUN78495-S25
58728_S499_L005	913	TUN80213-S1
STP41479-S26	913	TUN80213-S1
STP_38272_S246_L004	913	TUN80247-S18
TUN80213-S1	914	38019_S494_L005
STP69976-S44	914	40751_S597_L006
STP59359-S10	914	4254_S86
58913_S501_L005	914	45877_S511_L005
STP61652-S5	914	45877_S511_L005
STP61652-S5	914	5376_S105
TUN78495-S25	914	57874_S474_L005
STP68544-S36	914	58583_S504_L005
45877_S511_L005	914	58913_S501_L005
STP68544-S36	914	59712_S585_L006
STP61652-S5	914	59854_S588_L006
STP_37524_S197_L004	914	60261_S595_L006
4254_S86	914	STP59359-S10
TUN80213-S1	914	STP60985_S682_L006
TUN75121-S13	914	STP61572_S626_L006
45877_S511_L005	914	STP61652-S5
5376_S105	914	STP61652-S5
59854_S588_L006	914	STP61652-S5
TUN74767-S47	914	STP61652-S5
TUN80247-S18	914	STP61652-S5
TUN72010-S3	914	STP61695-S11
STP63747-S53	914	STP62265_S676_L006
TUN80213-S1	914	STP62265_S676_L006
TUN78495-S25	914	STP62583_S672_L006
TUN80213-S1	914	STP62957_S663_L006
TUN80213-S1	914	STP63042_S662_L006
STP62265_S676_L006	914	STP63747-S53
58583_S504_L005	914	STP68544-S36
59712_S585_L006	914	STP68544-S36
STP_49344_S255_L004	914	STP68544-S36
40751_S597_L006	914	STP69976-S44
STP_37174_S201_L004	914	STP69976-S44
STP_47571_S257_L004	914	STP75399-S14
STP69976-S44	914	STP_37174_S201_L004
60261_S595_L006	914	STP_37524_S197_L004
STP75399-S14	914	STP_47571_S257_L004
TUN80213-S1	914	STP_47837_S235_L004
STP68544-S36	914	STP_49344_S255_L004
STP_56121_S238_L004	914	STP_49344_S255_L004
TUN80213-S1	914	STP_49433_S226_L004
TUN75121-S13	914	STP_52570_S258_L004
STP_49344_S255_L004	914	STP_56121_S238_L004
STP61695-S11	914	TUN72010-S3
STP61652-S5	914	TUN74767-S47
STP61572_S626_L006	914	TUN75121-S13
STP_52570_S258_L004	914	TUN75121-S13
57874_S474_L005	914	TUN78495-S25
STP62583_S672_L006	914	TUN78495-S25
38019_S494_L005	914	TUN80213-S1
STP60985_S682_L006	914	TUN80213-S1
STP62265_S676_L006	914	TUN80213-S1
STP62957_S663_L006	914	TUN80213-S1
STP63042_S662_L006	914	TUN80213-S1
STP_47837_S235_L004	914	TUN80213-S1
STP_49433_S226_L004	914	TUN80213-S1
STP61652-S5	914	TUN80247-S18
STP75399-S14	915	37300_S512_L005
STP75399-S14	915	37794_S515_L005
STP61652-S5	915	38020_S490_L005
TUN72010-S3	915	40725_S480_L005
TUN78495-S25	915	42272_S479_L005
STP_37679_S207_L004	915	42458_S612_L006
STP63747-S53	915	57404_S476_L005
TUN80213-S1	915	57874_S474_L005
59854_S588_L006	915	58913_S501_L005
STP65317-S8	915	58913_S501_L005
TUN78495-S25	915	59460_S582_L006
STP68544-S36	915	59502_S583_L006
TUN75121-S13	915	59712_S585_L006
58913_S501_L005	915	59854_S588_L006
STP59304-S34	915	6358_S67
STP60970_S681_L006	915	6358_S67
STP75399-S14	915	STP41479-S26
6358_S67	915	STP59304-S34
6358_S67	915	STP60970_S681_L006
38020_S490_L005	915	STP61652-S5
STP_50745_S214_L004	915	STP61652-S5
STP63533_S660_L006	915	STP61782_S632_L006
STP63747-S53	915	STP61786_S640_L006
STP75399-S14	915	STP62583_S672_L006
STP61782_S632_L006	915	STP63533_S660_L006
57404_S476_L005	915	STP63747-S53
STP61786_S640_L006	915	STP63747-S53
STP_37710_S202_L004	915	STP63747-S53
STP_38194_S260_L004	915	STP63747-S53
58913_S501_L005	915	STP65317-S8
TUN71744-S9	915	STP68351-S46
59502_S583_L006	915	STP68544-S36
STP_53061_S254_L004	915	STP68544-S36
37300_S512_L005	915	STP75399-S14
37794_S515_L005	915	STP75399-S14
STP41479-S26	915	STP75399-S14
STP62583_S672_L006	915	STP75399-S14
42458_S612_L006	915	STP_37679_S207_L004
STP63747-S53	915	STP_37710_S202_L004
STP63747-S53	915	STP_38194_S260_L004
TUN74767-S47	915	STP_38272_S246_L004
TUN78495-S25	915	STP_47665_S256_L004
TUN75121-S13	915	STP_49344_S255_L004
STP61652-S5	915	STP_50745_S214_L004
STP68544-S36	915	STP_53061_S254_L004
STP68351-S46	915	TUN71744-S9
40725_S480_L005	915	TUN72010-S3
STP_38272_S246_L004	915	TUN74767-S47
59712_S585_L006	915	TUN75121-S13
STP_49344_S255_L004	915	TUN75121-S13
42272_S479_L005	915	TUN78495-S25
59460_S582_L006	915	TUN78495-S25
STP_47665_S256_L004	915	TUN78495-S25
57874_S474_L005	915	TUN80213-S1
STP_37679_S207_L004	916	40751_S597_L006
STP68544-S36	916	42165_S496_L005
TUN80213-S1	916	42272_S479_L005
STP_50745_S214_L004	916	42458_S612_L006
STP64003-S12	916	4940_S95
STP68544-S36	916	5893_S90
TUN80213-S1	916	59460_S582_L006
STP68544-S36	916	6286_S82
STP61652-S5	916	6330_S88
STP_37679_S207_L004	916	6358_S67
STP_48479_S237_L004	916	STP41479-S26
TUN72010-S3	916	STP58674-S24
TUN80213-S1	916	STP58674-S24
STP64121-S15	916	STP61002_S635_L006
STP69976-S44	916	STP61575_S654_L006
6330_S88	916	STP61652-S5
STP_37469_S198_L004	916	STP61652-S5
TUN80213-S1	916	STP61695-S11
TUN80213-S1	916	STP62583_S672_L006
STP_52569_S218_L004	916	STP63533_S660_L006
4940_S95	916	STP64003-S12
STP61002_S635_L006	916	STP64121-S15
42165_S496_L005	916	STP68544-S36
5893_S90	916	STP68544-S36
6286_S82	916	STP68544-S36
STP_48479_S237_L004	916	STP68544-S36
STP61575_S654_L006	916	STP69976-S44
STP_52848_S216_L004	916	STP75399-S14
STP_50745_S214_L004	916	STP_37174_S201_L004
STP61652-S5	916	STP_37469_S198_L004
40751_S597_L006	916	STP_37679_S207_L004
6358_S67	916	STP_37679_S207_L004
STP41479-S26	916	STP_48479_S237_L004
STP68544-S36	916	STP_48479_S237_L004
42458_S612_L006	916	STP_50745_S214_L004
STP_37174_S201_L004	916	STP_50745_S214_L004
STP63533_S660_L006	916	STP_52569_S218_L004
STP75399-S14	916	STP_52848_S216_L004
STP58674-S24	916	TUN72010-S3
42272_S479_L005	916	TUN80213-S1
59460_S582_L006	916	TUN80213-S1
STP58674-S24	916	TUN80213-S1
STP61695-S11	916	TUN80213-S1
STP62583_S672_L006	916	TUN80213-S1
STP_38272_S246_L004	917	36885_S576_L006
STP63747-S53	917	38033_S487_L005
STP_50745_S214_L004	917	40751_S597_L006
STP60970_S681_L006	917	42458_S612_L006
STP74455-S20	917	4940_S95
TUN71744-S9	917	5241_S96
TUN78495-S25	917	57404_S476_L005
TUN75121-S13	917	58583_S504_L005
TUN72010-S3	917	58728_S499_L005
STP62059_S666_L006	917	58913_S501_L005
TUN78495-S25	917	59358_S503_L005
TUN75121-S13	917	59502_S583_L006
STP68544-S36	917	59753_S592_L006
STP61002_S635_L006	917	STP57875-S4
42458_S612_L006	917	STP60970_S681_L006
STP57875-S4	917	STP61002_S635_L006
STP63725-S22	917	STP61002_S635_L006
STP75399-S14	917	STP61786_S640_L006
58913_S501_L005	917	STP62059_S666_L006
TUN72010-S3	917	STP62265_S676_L006
STP63747-S53	917	STP62957_S663_L006
TUN72010-S3	917	STP62957_S663_L006
STP75399-S14	917	STP63135_S653_L006
STP61002_S635_L006	917	STP63725-S22
38033_S487_L005	917	STP63747-S53
STP62957_S663_L006	917	STP63747-S53
59753_S592_L006	917	STP68544-S36
4940_S95	917	STP74455-S20
STP61786_S640_L006	917	STP75399-S14
STP63135_S653_L006	917	STP75399-S14
STP_56121_S238_L004	917	STP_37174_S201_L004
36885_S576_L006	917	STP_38272_S246_L004
TUN75121-S13	917	STP_48479_S237_L004
TUN78495-S25	917	STP_48481_S253_L004
TUN72010-S3	917	STP_49433_S226_L004
40751_S597_L006	917	STP_50745_S214_L004
TUN75121-S13	917	STP_53061_S254_L004
STP_37174_S201_L004	917	STP_56121_S238_L004
5241_S96	917	TUN71744-S9
58728_S499_L005	917	TUN72010-S3
STP62265_S676_L006	917	TUN72010-S3
STP62957_S663_L006	917	TUN72010-S3
STP_49433_S226_L004	917	TUN72010-S3
58583_S504_L005	917	TUN75121-S13
59502_S583_L006	917	TUN75121-S13
STP_48479_S237_L004	917	TUN75121-S13
STP_53061_S254_L004	917	TUN75121-S13
57404_S476_L005	917	TUN78495-S25
59358_S503_L005	917	TUN78495-S25
STP_48481_S253_L004	917	TUN78495-S25
57875B_S485_L005	918	36108_S596_L006
STP60970_S681_L006	918	40751_S597_L006
STP_56121_S238_L004	918	40751_S597_L006
STP61782_S632_L006	918	46174_S518_L005
STP_52569_S218_L004	918	46174_S518_L005
TUN78495-S25	918	47977_S520_L005
36108_S596_L006	918	57875B_S485_L005
TUN80213-S1	918	59358_S503_L005
40751_S597_L006	918	STP60970_S681_L006
STP_38272_S246_L004	918	STP60970_S681_L006
TUN72010-S3	918	STP60985_S682_L006
STP61757_S629_L006	918	STP61002_S635_L006
STP75399-S14	918	STP61024_S634_L006
STP61002_S635_L006	918	STP61757_S629_L006
46174_S518_L005	918	STP61782_S632_L006
TUN78495-S25	918	STP61786_S640_L006
STP63747-S53	918	STP62336_S655_L006
TUN78495-S25	918	STP62336_S655_L006
STP75399-S14	918	STP62953_S645_L006
TUN72010-S3	918	STP63042_S662_L006
STP62336_S655_L006	918	STP63747-S53
STP61024_S634_L006	918	STP75399-S14
STP62953_S645_L006	918	STP75399-S14
TUN71744-S9	918	STP75399-S14
STP60970_S681_L006	918	STP_38272_S246_L004
STP_56121_S238_L004	918	STP_38272_S246_L004
TUN80213-S1	918	STP_47665_S256_L004
TUN72010-S3	918	STP_47837_S235_L004
TUN80213-S1	918	STP_48481_S253_L004
46174_S518_L005	918	STP_52569_S218_L004
40751_S597_L006	918	STP_56121_S238_L004
STP_38272_S246_L004	918	STP_56121_S238_L004
STP75399-S14	918	TUN71744-S9
STP60985_S682_L006	918	TUN72010-S3
STP63042_S662_L006	918	TUN72010-S3
STP_47837_S235_L004	918	TUN72010-S3
47977_S520_L005	918	TUN78495-S25
STP61786_S640_L006	918	TUN78495-S25
STP62336_S655_L006	918	TUN78495-S25
59358_S503_L005	918	TUN80213-S1
STP_47665_S256_L004	918	TUN80213-S1
STP_48481_S253_L004	918	TUN80213-S1
6358_S67	919	36885_S576_L006
TUN72010-S3	919	38019_S494_L005
6358_S67	919	38020_S490_L005
STP61652-S5	919	38268_S484_L005
STP_37852_S241_L004	919	40751_S597_L006
TUN75121-S13	919	42165_S496_L005
STP61694_S667_L006	919	42458_S612_L006
STP_37852_S241_L004	919	42458_S612_L006
STP_56121_S238_L004	919	42458_S612_L006
STP64121-S15	919	57608_S473_L005
TUN72010-S3	919	57874_S474_L005
STP_36936_S211_L004	919	57875B_S485_L005
TUN78495-S25	919	58077_S500_L005
TUN75121-S13	919	5893_S90
STP75399-S14	919	59460_S582_L006
6358_S67	919	60675_S594_L006
STP61652-S5	919	6088_S79
TUN75121-S13	919	6286_S82
STP61652-S5	919	6357_S87
36885_S576_L006	919	6358_S67
38020_S490_L005	919	6358_S67
60675_S594_L006	919	6358_S67
STP58674-S24	919	6358_S67
STP61694_S667_L006	919	6358_S67
6358_S67	919	STP58674-S24
STP_37174_S201_L004	919	STP60970_S681_L006
TUN78495-S25	919	STP61001_S668_L006
38268_S484_L005	919	STP61652-S5
6088_S79	919	STP61652-S5
6357_S87	919	STP61652-S5
STP61858_S628_L006	919	STP61652-S5
42458_S612_L006	919	STP61694_S667_L006
6358_S67	919	STP61694_S667_L006
STP61652-S5	919	STP61858_S628_L006
TUN80213-S1	919	STP62336_S655_L006
TUN78495-S25	919	STP62359_S649_L006
STP_52848_S216_L004	919	STP63747-S53
57608_S473_L005	919	STP64121-S15
TUN75121-S13	919	STP64121-S15
59460_S582_L006	919	STP75399-S14
STP_38194_S260_L004	919	STP75399-S14
57875B_S485_L005	919	STP_36936_S211_L004
STP60970_S681_L006	919	STP_37174_S201_L004
40751_S597_L006	919	STP_37852_S241_L004
42458_S612_L006	919	STP_37852_S241_L004
STP75399-S14	919	STP_38194_S260_L004
TUN78495-S25	919	STP_42276_S228_L004
TUN78495-S25	919	STP_47571_S257_L004
STP63747-S53	919	STP_52848_S216_L004
42458_S612_L006	919	STP_56121_S238_L004
38019_S494_L005	919	TUN72010-S3
57874_S474_L005	919	TUN72010-S3
42165_S496_L005	919	TUN75121-S13
5893_S90	919	TUN75121-S13
6286_S82	919	TUN75121-S13
STP64121-S15	919	TUN75121-S13
58077_S500_L005	919	TUN78495-S25
STP61001_S668_L006	919	TUN78495-S25
STP62359_S649_L006	919	TUN78495-S25
STP_42276_S228_L004	919	TUN78495-S25
STP_47571_S257_L004	919	TUN78495-S25
STP62336_S655_L006	919	TUN80213-S1
STP_37174_S201_L004	920	36885_S576_L006
TUN78495-S25	920	39177_S493_L005
STP61694_S667_L006	920	40751_S597_L006
TUN72010-S3	920	42272_S479_L005
STP59304-S34	920	42458_S612_L006
57875B_S485_L005	920	4294_S81
TUN80213-S1	920	47977_S520_L005
4294_S81	920	57875B_S485_L005
STP63747-S53	920	58653_S506_L005
STP75399-S14	920	58653_S506_L005
STP68351-S46	920	58913_S501_L005
TUN72010-S3	920	59460_S582_L006
STP63439_S664_L006	920	60261_S595_L006
STP65317-S8	920	6089_S69
STP_37852_S241_L004	920	6358_S67
STP_50745_S214_L004	920	6358_S67
42458_S612_L006	920	STP59304-S34
40751_S597_L006	920	STP61694_S667_L006
TUN72010-S3	920	STP62583_S672_L006
STP63747-S53	920	STP62953_S645_L006
60261_S595_L006	920	STP63439_S664_L006
STP63747-S53	920	STP63439_S664_L006
58653_S506_L005	920	STP63747-S53
STP62953_S645_L006	920	STP63747-S53
STP63439_S664_L006	920	STP63747-S53
STP68544-S36	920	STP64121-S15
6089_S69	920	STP65317-S8
58913_S501_L005	920	STP68351-S46
STP64121-S15	920	STP68544-S36
58653_S506_L005	920	STP75399-S14
STP_42276_S228_L004	920	STP75399-S14
36885_S576_L006	920	STP_37174_S201_L004
6358_S67	920	STP_37852_S241_L004
TUN78495-S25	920	STP_38172_S204_L004
STP75399-S14	920	STP_42276_S228_L004
TUN80213-S1	920	STP_42276_S228_L004
TUN80213-S1	920	STP_47571_S257_L004
6358_S67	920	STP_50745_S214_L004
42272_S479_L005	920	TUN72010-S3
59460_S582_L006	920	TUN72010-S3
STP62583_S672_L006	920	TUN72010-S3
39177_S493_L005	920	TUN78495-S25
STP_38172_S204_L004	920	TUN78495-S25
47977_S520_L005	920	TUN80213-S1
STP_42276_S228_L004	920	TUN80213-S1
STP_47571_S257_L004	920	TUN80213-S1
42458_S612_L006	921	36885_S576_L006
STP75399-S14	921	38716_S482_L005
36885_S576_L006	921	42458_S612_L006
57875B_S485_L005	921	4706_S101
